city,city_ascii,state_id,state_name,county_name,lat,lng
Ponce,Ponce,PR,Puerto Rico,Ponce,18.0127,-66.6212
Carlsbad,Carlsbad,CA,California,San Diego,33.1246,-117.2834
Lowell,Lowell,MA,Massachusetts,Middlesex,42.6389,-71.3217
Broken Arrow,Broken Arrow,OK,Oklahoma,Tulsa,36.038,-95.7806
Elgin,Elgin,IL,Illinois,Kane,42.0383,-88.324
Gresham,Gresham,OR,Oregon,Multnomah,45.5021,-122.4413
League City,League City,TX,Texas,Galveston,29.4874,-95.1087
Downey,Downey,CA,California,Los Angeles,33.9379,-118.1311
Waterloo,Waterloo,IA,Iowa,Black Hawk,42.4918,-92.3522
Murrieta,Murrieta,CA,California,Riverside,33.5719,-117.1909
Leominster,Leominster,MA,Massachusetts,Worcester,42.5209,-71.7717
Longview,Longview,TX,Texas,Gregg,32.5193,-94.7622
Jacksonville,Jacksonville,NC,North Carolina,Onslow,34.7289,-77.3941
Pompano Beach,Pompano Beach,FL,Florida,Broward,26.2428,-80.1312
Bend,Bend,OR,Oregon,Deschutes,44.0563,-121.3095
Miami Gardens,Miami Gardens,FL,Florida,Miami-Dade,25.9433,-80.2426
Costa Mesa,Costa Mesa,CA,California,Orange,33.6667,-117.9135
Sioux City,Sioux City,IA,Iowa,Woodbury,42.4959,-96.3901
Everett,Everett,WA,Washington,Snohomish,47.9525,-122.1669
Gilroy,Gilroy,CA,California,Santa Clara,37.0046,-121.5854
San Buenaventura,San Buenaventura,CA,California,Ventura,34.2741,-119.2314
Temecula,Temecula,CA,California,Riverside,33.4928,-117.1315
Sugar Land,Sugar Land,TX,Texas,Fort Bend,29.5935,-95.6358
Chico,Chico,CA,California,Butte,39.7578,-121.8161
Eau Claire,Eau Claire,WI,Wisconsin,Eau Claire,44.8197,-91.4948
El Monte,El Monte,CA,California,Los Angeles,34.0739,-118.0291
Idaho Falls,Idaho Falls,ID,Idaho,Bonneville,43.4871,-112.0362
Dearborn,Dearborn,MI,Michigan,Wayne,42.3127,-83.213
Bloomington,Bloomington,IN,Indiana,Monroe,39.1637,-86.5257
West Covina,West Covina,CA,California,Los Angeles,34.0555,-117.9113
Sparks,Sparks,NV,Nevada,Washoe,39.5736,-119.7161
South Fulton,South Fulton,GA,Georgia,Fulton,33.6273,-84.58
Centennial,Centennial,CO,Colorado,Arapahoe,39.5926,-104.8673
Sandy Springs,Sandy Springs,GA,Georgia,Fulton,33.9366,-84.3703
Inglewood,Inglewood,CA,California,Los Angeles,33.9566,-118.3444
Hillsboro,Hillsboro,OR,Oregon,Washington,45.5273,-122.936
Columbia,Columbia,MD,Maryland,Howard,39.2004,-76.859
Burbank,Burbank,CA,California,Los Angeles,34.1879,-118.3235
Davie,Davie,FL,Florida,Broward,26.0789,-80.287
El Cajon,El Cajon,CA,California,San Diego,32.8017,-116.9604
Jurupa Valley,Jurupa Valley,CA,California,Riverside,34.001,-117.4706
Allen,Allen,TX,Texas,Collin,33.1088,-96.6735
Auburn,Auburn,AL,Alabama,Lee,32.6087,-85.4903
Renton,Renton,WA,Washington,King,47.4784,-122.1918
Holland,Holland,MI,Michigan,Ottawa,42.7677,-86.0984
Brockton,Brockton,MA,Massachusetts,Plymouth,42.0821,-71.0242
Rio Rancho,Rio Rancho,NM,New Mexico,Sandoval,35.2873,-106.6982
San Mateo,San Mateo,CA,California,San Mateo,37.5522,-122.3121
Rialto,Rialto,CA,California,San Bernardino,34.1175,-117.3892
Spokane Valley,Spokane Valley,WA,Washington,Spokane,47.6626,-117.2346
Charlottesville,Charlottesville,VA,Virginia,Charlottesville,38.0375,-78.4855
Menifee,Menifee,CA,California,Riverside,33.6909,-117.1849
Daly City,Daly City,CA,California,San Mateo,37.6862,-122.4685
Wichita Falls,Wichita Falls,TX,Texas,Wichita,33.9072,-98.5291
Riverview,Riverview,FL,Florida,Hillsborough,27.8227,-82.3023
Norwalk,Norwalk,CA,California,Los Angeles,33.9069,-118.0829
Lee's Summit,Lee's Summit,MO,Missouri,Jackson,38.9171,-94.3816
Longmont,Longmont,CO,Colorado,Boulder,40.1686,-105.1005
Vacaville,Vacaville,CA,California,Solano,38.3587,-121.9673
Highlands Ranch,Highlands Ranch,CO,Colorado,Douglas,39.5419,-104.9708
Kingsport,Kingsport,TN,Tennessee,Sullivan,36.5224,-82.5454
San Tan Valley,San Tan Valley,AZ,Arizona,Pinal,33.1786,-111.5629
Quincy,Quincy,MA,Massachusetts,Norfolk,42.2506,-71.0187
Edinburg,Edinburg,TX,Texas,Hidalgo,26.3196,-98.1597
Lynn,Lynn,MA,Massachusetts,Essex,42.4781,-70.9664
San Angelo,San Angelo,TX,Texas,Tom Green,31.4424,-100.4504
Hesperia,Hesperia,CA,California,San Bernardino,34.3975,-117.3147
Bowling Green,Bowling Green,KY,Kentucky,Warren,36.9716,-86.4378
Federal Way,Federal Way,WA,Washington,King,47.3091,-122.3358
Carmel,Carmel,IN,Indiana,Hamilton,39.965,-86.146
Bismarck,Bismarck,ND,North Dakota,Burleigh,46.8143,-100.7694
Fishers,Fishers,IN,Indiana,Hamilton,39.9588,-85.9659
Lafayette,Lafayette,CO,Colorado,Boulder,39.9946,-105.0998
Vista,Vista,CA,California,San Diego,33.1896,-117.2386
Boca Raton,Boca Raton,FL,Florida,Palm Beach,26.3752,-80.108
St. Augustine,St. Augustine,FL,Florida,St. Johns,29.8976,-81.31
Beaverton,Beaverton,OR,Oregon,Washington,45.4779,-122.8168
Goodyear,Goodyear,AZ,Arizona,Maricopa,33.2614,-112.3622
Portsmouth,Portsmouth,VA,Virginia,Portsmouth,36.8468,-76.354
Orem,Orem,UT,Utah,Utah,40.2981,-111.6994
Sunrise,Sunrise,FL,Florida,Broward,26.1547,-80.2997
Portsmouth,Portsmouth,NH,New Hampshire,Rockingham,43.058,-70.7826
Arden-Arcade,Arden-Arcade,CA,California,Sacramento,38.6017,-121.3845
Lawrence,Lawrence,KS,Kansas,Douglas,38.9597,-95.2642
Sandy,Sandy,UT,Utah,Salt Lake,40.5709,-111.8506
Slidell,Slidell,LA,Louisiana,St. Tammany,30.2887,-89.7828
Buckeye,Buckeye,AZ,Arizona,Maricopa,33.4314,-112.6429
Livonia,Livonia,MI,Michigan,Wayne,42.3972,-83.3733
Williamsburg,Williamsburg,VA,Virginia,Williamsburg,37.2693,-76.7076
Suffolk,Suffolk,VA,Virginia,Suffolk,36.6953,-76.6398
Compton,Compton,CA,California,Los Angeles,33.893,-118.2274
La Crosse,La Crosse,WI,Wisconsin,La Crosse,43.8241,-91.2268
Edmond,Edmond,OK,Oklahoma,Oklahoma,35.6689,-97.416
Carson,Carson,CA,California,Los Angeles,33.8374,-118.2559
San Marcos,San Marcos,CA,California,San Diego,33.135,-117.1743
Tracy,Tracy,CA,California,San Joaquin,37.7269,-121.4523
Prescott Valley,Prescott Valley,AZ,Arizona,Yavapai,34.598,-112.3185
Middletown,Middletown,OH,Ohio,Butler,39.5033,-84.3659
Fall River,Fall River,MA,Massachusetts,Bristol,41.7136,-71.1015
San Germán,San German,PR,Puerto Rico,San Germán,18.0827,-67.046
Santa Fe,Santa Fe,NM,New Mexico,Santa Fe,35.6619,-105.9819
Plantation,Plantation,FL,Florida,Broward,26.1259,-80.2617
Mayagüez,Mayaguez,PR,Puerto Rico,Mayagüez,18.2003,-67.1397
New Braunfels,New Braunfels,TX,Texas,Comal,29.6994,-98.1148
Roswell,Roswell,GA,Georgia,Fulton,34.0391,-84.3513
Conroe,Conroe,TX,Texas,Montgomery,30.3238,-95.4824
South Gate,South Gate,CA,California,Los Angeles,33.9447,-118.1926
Santa Monica,Santa Monica,CA,California,Los Angeles,34.0235,-118.481
Kirkland,Kirkland,WA,Washington,King,47.697,-122.2057
Hoover,Hoover,AL,Alabama,Jefferson,33.3763,-86.8068
O'Fallon,O'Fallon,MO,Missouri,St. Charles,38.785,-90.7175
Alafaya,Alafaya,FL,Florida,Orange,28.528,-81.1868
Palm Coast,Palm Coast,FL,Florida,Flagler,29.5389,-81.2457
Norwalk,Norwalk,CT,Connecticut,Western Connecticut,41.1144,-73.4215
Lawton,Lawton,OK,Oklahoma,Comanche,34.6175,-98.4202
Chino,Chino,CA,California,San Bernardino,33.9836,-117.6654
Mount Pleasant,Mount Pleasant,SC,South Carolina,Charleston,32.8537,-79.8203
Manteca,Manteca,CA,California,San Joaquin,37.7927,-121.2264
Westminster,Westminster,CA,California,Orange,33.7523,-117.9938
Florence,Florence,SC,South Carolina,Florence,34.178,-79.7898
Joplin,Joplin,MO,Missouri,Jasper,37.0757,-94.5018
Germantown,Germantown,MD,Maryland,Montgomery,39.1755,-77.2643
San Leandro,San Leandro,CA,California,Alameda,37.7074,-122.1599
Town 'n' Country,Town 'n' Country,FL,Florida,Hillsborough,28.0106,-82.5763
Clifton,Clifton,NJ,New Jersey,Passaic,40.863,-74.1575
Waukegan,Waukegan,IL,Illinois,Lake,42.3698,-87.8716
Bloomington,Bloomington,MN,Minnesota,Hennepin,44.8306,-93.3151
Avondale,Avondale,AZ,Arizona,Maricopa,33.3873,-112.3235
Atascocita,Atascocita,TX,Texas,Harris,29.9777,-95.1953
Missoula,Missoula,MT,Montana,Missoula,46.8751,-114.0214
Fort Myers,Fort Myers,FL,Florida,Lee,26.6194,-81.8302
Newton,Newton,MA,Massachusetts,Middlesex,42.3316,-71.2085
Lawrence,Lawrence,MA,Massachusetts,Essex,42.7002,-71.1626
Muncie,Muncie,IN,Indiana,Delaware,40.1989,-85.395
Rapid City,Rapid City,SD,South Dakota,Pennington,44.0716,-103.2204
Troy,Troy,MI,Michigan,Oakland,42.5817,-83.1457
Livermore,Livermore,CA,California,Alameda,37.6868,-121.7607
Citrus Heights,Citrus Heights,CA,California,Sacramento,38.6948,-121.288
Hawthorne,Hawthorne,CA,California,Los Angeles,33.9147,-118.3476
Winchester,Winchester,VA,Virginia,Winchester,39.1735,-78.1746
Springdale,Springdale,AR,Arkansas,Washington,36.1901,-94.1574
Whittier,Whittier,CA,California,Los Angeles,33.9678,-118.0188
Deerfield Beach,Deerfield Beach,FL,Florida,Broward,26.305,-80.1277
Decatur,Decatur,IL,Illinois,Macon,39.8557,-88.9342
San Ramon,San Ramon,CA,California,Contra Costa,37.7624,-121.9365
Vineland,Vineland,NJ,New Jersey,Cumberland,39.4653,-74.9981
Mission,Mission,TX,Texas,Hidalgo,26.2039,-98.3256
Auburn,Auburn,WA,Washington,King,47.3039,-122.2108
Lake Forest,Lake Forest,CA,California,Orange,33.6605,-117.6714
Newport Beach,Newport Beach,CA,California,Orange,33.6151,-117.8668
Melbourne,Melbourne,FL,Florida,Brevard,28.1086,-80.6627
Brooklyn Park,Brooklyn Park,MN,Minnesota,Hennepin,45.1112,-93.3505
Bryan,Bryan,TX,Texas,Brazos,30.665,-96.3807
Westland,Westland,MI,Michigan,Wayne,42.3192,-83.3805
Napa,Napa,CA,California,Napa,38.2975,-122.301
Baytown,Baytown,TX,Texas,Harris,29.7587,-94.9671
Cicero,Cicero,IL,Illinois,Cook,41.8445,-87.7593
Anderson,Anderson,IN,Indiana,Madison,40.0891,-85.6892
Franklin,Franklin,TN,Tennessee,Williamson,35.92,-86.8516
Farmington Hills,Farmington Hills,MI,Michigan,Oakland,42.486,-83.3771
Buena Park,Buena Park,CA,California,Orange,33.8572,-118.0046
Albany,Albany,GA,Georgia,Dougherty,31.5776,-84.1762
Pine Hills,Pine Hills,FL,Florida,Orange,28.5818,-81.4692
State College,State College,PA,Pennsylvania,Centre,40.7909,-77.8567
Redwood City,Redwood City,CA,California,San Mateo,37.5025,-122.2253
Warwick,Warwick,RI,Rhode Island,Kent,41.7062,-71.4334
Jackson,Jackson,MI,Michigan,Jackson,42.2431,-84.4038
Cranston,Cranston,RI,Rhode Island,Providence,41.7658,-71.4858
Largo,Largo,FL,Florida,Pinellas,27.9088,-82.7712
Miami Beach,Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396
Alhambra,Alhambra,CA,California,Los Angeles,34.084,-118.1355
Johns Creek,Johns Creek,GA,Georgia,Fulton,34.0333,-84.2027
Mountain View,Mountain View,CA,California,Santa Clara,37.4001,-122.0796
Salisbury,Salisbury,MD,Maryland,Wicomico,38.3756,-75.5865
Morgantown,Morgantown,WV,West Virginia,Monongalia,39.6383,-79.9464
Silver Spring,Silver Spring,MD,Maryland,Montgomery,39.0028,-77.0207
Layton,Layton,UT,Utah,Davis,41.077,-111.962
Springfield,Springfield,OH,Ohio,Clark,39.93,-83.7959
Lakewood,Lakewood,CA,California,Los Angeles,33.8471,-118.1222
Florence,Florence,AL,Alabama,Lauderdale,34.8303,-87.6655
Folsom,Folsom,CA,California,Sacramento,38.6668,-121.1422
Madera,Madera,CA,California,Madera,36.963,-120.0778
New Rochelle,New Rochelle,NY,New York,Westchester,40.9304,-73.7836
Parma,Parma,OH,Ohio,Cuyahoga,41.3843,-81.7286
Terre Haute,Terre Haute,IN,Indiana,Vigo,39.466,-87.3751
Somerville,Somerville,MA,Massachusetts,Middlesex,42.3908,-71.1014
Flagstaff,Flagstaff,AZ,Arizona,Coconino,35.1872,-111.6194
Boynton Beach,Boynton Beach,FL,Florida,Palm Beach,26.5281,-80.0811
Homestead,Homestead,FL,Florida,Miami-Dade,25.4665,-80.4472
Newark,Newark,OH,Ohio,Licking,40.0706,-82.425
Plymouth,Plymouth,MN,Minnesota,Hennepin,45.0225,-93.4617
Anniston,Anniston,AL,Alabama,Calhoun,33.6712,-85.8135
Texarkana,Texarkana,TX,Texas,Bowie,33.45,-94.0847
Tustin,Tustin,CA,California,Orange,33.7311,-117.8107
Pharr,Pharr,TX,Texas,Hidalgo,26.1685,-98.1904
Port Huron,Port Huron,MI,Michigan,St. Clair,42.9821,-82.4388
Turlock,Turlock,CA,California,Stanislaus,37.5053,-120.8588
Rancho Cordova,Rancho Cordova,CA,California,Sacramento,38.5737,-121.2527
The Villages,The Villages,FL,Florida,Sumter,28.9034,-81.9887
Milpitas,Milpitas,CA,California,Santa Clara,37.4336,-121.8921
Perris,Perris,CA,California,Riverside,33.7898,-117.2233
Upland,Upland,CA,California,San Bernardino,34.1178,-117.6604
Alton,Alton,IL,Illinois,Madison,38.9037,-90.152
Pleasanton,Pleasanton,CA,California,Alameda,37.6663,-121.8805
Kendall,Kendall,FL,Florida,Miami-Dade,25.6697,-80.3556
Jonesboro,Jonesboro,AR,Arkansas,Craighead,35.8212,-90.6791
Bellflower,Bellflower,CA,California,Los Angeles,33.888,-118.1271
Battle Creek,Battle Creek,MI,Michigan,Calhoun,42.2985,-85.2296
Chino Hills,Chino Hills,CA,California,San Bernardino,33.9508,-117.7254
Cheyenne,Cheyenne,WY,Wyoming,Laramie,41.135,-104.7902
Lebanon,Lebanon,PA,Pennsylvania,Lebanon,40.3412,-76.4228
Carmichael,Carmichael,CA,California,Sacramento,38.6318,-121.3263
South Jordan,South Jordan,UT,Utah,Salt Lake,40.557,-111.9784
Davis,Davis,CA,California,Yolo,38.5553,-121.737
Elizabethtown,Elizabethtown,KY,Kentucky,Hardin,37.7031,-85.8773
Schaumburg,Schaumburg,IL,Illinois,Cook,42.0308,-88.0838
Alameda,Alameda,CA,California,Alameda,37.7668,-122.267
Hammond,Hammond,IN,Indiana,Lake,41.6168,-87.4909
Pasco,Pasco,WA,Washington,Franklin,46.2506,-119.1305
Evanston,Evanston,IL,Illinois,Cook,42.0464,-87.6943
Lehi,Lehi,UT,Utah,Utah,40.4136,-111.8725
Alexandria,Alexandria,LA,Louisiana,Rapides,31.2923,-92.4702
North Port,North Port,FL,Florida,Sarasota,27.0576,-82.1977
Arlington Heights,Arlington Heights,IL,Illinois,Cook,42.0955,-87.9826
Camarillo,Camarillo,CA,California,Ventura,34.223,-119.0321
Wyoming,Wyoming,MI,Michigan,Kent,42.8908,-85.7066
Flower Mound,Flower Mound,TX,Texas,Denton,33.0343,-97.1146
Bethlehem,Bethlehem,PA,Pennsylvania,Northampton,40.6266,-75.3679
Hattiesburg,Hattiesburg,MS,Mississippi,Forrest,31.3074,-89.317
Loveland,Loveland,CO,Colorado,Larimer,40.4166,-105.0623
Pittsburg,Pittsburg,CA,California,Contra Costa,38.0182,-121.8965
Cedar Park,Cedar Park,TX,Texas,Williamson,30.5105,-97.8197
Wenatchee,Wenatchee,WA,Washington,Chelan,47.436,-120.3295
Southfield,Southfield,MI,Michigan,Oakland,42.4765,-83.2605
Rochester Hills,Rochester Hills,MI,Michigan,Oakland,42.6645,-83.1563
Hammond,Hammond,LA,Louisiana,Tangipahoa,30.5061,-90.4563
Valdosta,Valdosta,GA,Georgia,Lowndes,30.8502,-83.2788
Owensboro,Owensboro,KY,Kentucky,Daviess,37.7575,-87.1172
Apple Valley,Apple Valley,CA,California,San Bernardino,34.5352,-117.2109
Woodbury,Woodbury,MN,Minnesota,Washington,44.9057,-92.923
Pawtucket,Pawtucket,RI,Rhode Island,Providence,41.8744,-71.3743
St. Joseph,St. Joseph,MO,Missouri,Buchanan,39.7598,-94.821
Doral,Doral,FL,Florida,Miami-Dade,25.8152,-80.3565
Dover,Dover,NH,New Hampshire,Strafford,43.1887,-70.8845
Missouri City,Missouri City,TX,Texas,Fort Bend,29.563,-95.5365
Saratoga Springs,Saratoga Springs,NY,New York,Saratoga,43.0674,-73.7775
Pocatello,Pocatello,ID,Idaho,Bannock,42.8724,-112.4647
Oshkosh,Oshkosh,WI,Wisconsin,Winnebago,44.0227,-88.5619
New Britain,New Britain,CT,Connecticut,Capitol,41.6759,-72.7862
Castle Rock,Castle Rock,CO,Colorado,Douglas,39.3763,-104.8535
Lauderhill,Lauderhill,FL,Florida,Broward,26.1605,-80.2241
Broomfield,Broomfield,CO,Colorado,Broomfield,39.9542,-105.0526
Dale City,Dale City,VA,Virginia,Prince William,38.6473,-77.3459
Bolingbrook,Bolingbrook,IL,Illinois,Will,41.6901,-88.1021
Redmond,Redmond,WA,Washington,King,47.6763,-122.1169
Caguas,Caguas,PR,Puerto Rico,Caguas,18.2319,-66.0388
Mansfield,Mansfield,TX,Texas,Tarrant,32.569,-97.1213
Ellicott City,Ellicott City,MD,Maryland,Howard,39.2774,-76.8345
Sheboygan,Sheboygan,WI,Wisconsin,Sheboygan,43.7403,-87.7316
Mansfield,Mansfield,OH,Ohio,Richland,40.7656,-82.5275
Glens Falls,Glens Falls,NY,New York,Warren,43.3109,-73.6458
Daytona Beach,Daytona Beach,FL,Florida,Volusia,29.1995,-81.0982
Lodi,Lodi,CA,California,San Joaquin,38.1218,-121.2932
Redlands,Redlands,CA,California,San Bernardino,34.0512,-117.1712
Harrisonburg,Harrisonburg,VA,Virginia,Harrisonburg,38.4362,-78.8735
Dothan,Dothan,AL,Alabama,Houston,31.2336,-85.407
Cleveland,Cleveland,TN,Tennessee,Bradley,35.1817,-84.8707
Jackson,Jackson,TN,Tennessee,Madison,35.6538,-88.8354
Mount Vernon,Mount Vernon,NY,New York,Westchester,40.9136,-73.8291
Centreville,Centreville,VA,Virginia,Fairfax,38.839,-77.4389
Altoona,Altoona,PA,Pennsylvania,Blair,40.5082,-78.4007
Framingham,Framingham,MA,Massachusetts,Middlesex,42.3085,-71.4368
Camden,Camden,NJ,New Jersey,Camden,39.9361,-75.1073
Georgetown,Georgetown,TX,Texas,Williamson,30.666,-97.6966
Baldwin Park,Baldwin Park,CA,California,Los Angeles,34.0829,-117.9722
Rocklin,Rocklin,CA,California,Placer,38.8075,-121.2489
Porterville,Porterville,CA,California,Tulare,36.0643,-119.0338
Tamarac,Tamarac,FL,Florida,Broward,26.2056,-80.2539
Glen Burnie,Glen Burnie,MD,Maryland,Anne Arundel,39.156,-76.6071
Blacksburg,Blacksburg,VA,Virginia,Montgomery,37.23,-80.4279
Wausau,Wausau,WI,Wisconsin,Marathon,44.962,-89.6459
Sumter,Sumter,SC,South Carolina,Sumter,33.9392,-80.393
Janesville,Janesville,WI,Wisconsin,Rock,42.6854,-89.0135
Brunswick,Brunswick,GA,Georgia,Glynn,31.1449,-81.4746
Dublin,Dublin,CA,California,Alameda,37.7161,-121.8963
Wilmington,Wilmington,DE,Delaware,New Castle,39.7415,-75.5416
Waukesha,Waukesha,WI,Wisconsin,Waukesha,43.0087,-88.2464
Fairbanks,Fairbanks,AK,Alaska,Fairbanks North Star,64.8353,-147.6533
Lakeville,Lakeville,MN,Minnesota,Dakota,44.6774,-93.252
St. Charles,St. Charles,MO,Missouri,St. Charles,38.7954,-90.5157
Redondo Beach,Redondo Beach,CA,California,Los Angeles,33.8577,-118.3765
Spring Hill,Spring Hill,TN,Tennessee,Maury,35.7437,-86.9116
Bayonne,Bayonne,NJ,New Jersey,Hudson,40.6668,-74.1158
Grand Forks,Grand Forks,ND,North Dakota,Grand Forks,47.9214,-97.0884
Noblesville,Noblesville,IN,Indiana,Hamilton,40.0355,-86.0042
Guaynabo,Guaynabo,PR,Puerto Rico,Guaynabo,18.3832,-66.1134
El Paso de Robles,El Paso de Robles,CA,California,San Luis Obispo,35.6394,-120.656
North Richland Hills,North Richland Hills,TX,Texas,Tarrant,32.8604,-97.218
Maple Grove,Maple Grove,MN,Minnesota,Hennepin,45.1089,-93.4626
Passaic,Passaic,NJ,New Jersey,Passaic,40.8574,-74.1282
Blaine,Blaine,MN,Minnesota,Anoka,45.1696,-93.2077
Lake Elsinore,Lake Elsinore,CA,California,Riverside,33.6847,-117.3344
Rogers,Rogers,AR,Arkansas,Benton,36.317,-94.1531
Casas Adobes,Casas Adobes,AZ,Arizona,Pima,32.3423,-111.0113
Sherman,Sherman,TX,Texas,Grayson,33.6273,-96.6221
Walnut Creek,Walnut Creek,CA,California,Contra Costa,37.9024,-122.0399
Conway,Conway,AR,Arkansas,Faulkner,35.0753,-92.4692
Eastvale,Eastvale,CA,California,Riverside,33.9617,-117.5803
Union City,Union City,CA,California,Alameda,37.6032,-122.0181
Michigan City,Michigan City,IN,Indiana,LaPorte,41.7092,-86.869
Poinciana,Poinciana,FL,Florida,Polk,28.1217,-81.4821
Tulare,Tulare,CA,California,Tulare,36.1995,-119.34
Gary,Gary,IN,Indiana,Lake,41.5905,-87.3473
Gaithersburg,Gaithersburg,MD,Maryland,Montgomery,39.1346,-77.2131
East Orange,East Orange,NJ,New Jersey,Essex,40.7651,-74.2117
Wesley Chapel,Wesley Chapel,FL,Florida,Pasco,28.2106,-82.3238
West Des Moines,West Des Moines,IA,Iowa,Polk,41.5521,-93.7806
Dalton,Dalton,GA,Georgia,Whitfield,34.769,-84.972
Dubuque,Dubuque,IA,Iowa,Dubuque,42.5002,-90.707
Schenectady,Schenectady,NY,New York,Schenectady,42.8025,-73.9275
Ankeny,Ankeny,IA,Iowa,Polk,41.7288,-93.6031
Maricopa,Maricopa,AZ,Arizona,Pinal,33.0408,-112.0011
Eagan,Eagan,MN,Minnesota,Dakota,44.817,-93.1638
Hanford,Hanford,CA,California,Kings,36.3274,-119.6549
Bristol,Bristol,TN,Tennessee,Sullivan,36.5572,-82.2154
Yorba Linda,Yorba Linda,CA,California,Orange,33.889,-117.7714
Weston,Weston,FL,Florida,Broward,26.1006,-80.4054
Watsonville,Watsonville,CA,California,Santa Cruz,36.9206,-121.7708
Palo Alto,Palo Alto,CA,California,Santa Clara,37.3905,-122.1468
South Hill,South Hill,WA,Washington,Pierce,47.1198,-122.2853
Shawnee,Shawnee,KS,Kansas,Johnson,39.0158,-94.8076
San Marcos,San Marcos,TX,Texas,Hays,29.8734,-97.9356
Great Falls,Great Falls,MT,Montana,Cascade,47.5022,-111.2996
Haverhill,Haverhill,MA,Massachusetts,Essex,42.7838,-71.0871
Union City,Union City,NJ,New Jersey,Hudson,40.7675,-74.0323
Palatine,Palatine,IL,Illinois,Cook,42.118,-88.043
Longview,Longview,WA,Washington,Cowlitz,46.1461,-122.963
Corvallis,Corvallis,OR,Oregon,Benton,44.5698,-123.2779
Rockville,Rockville,MD,Maryland,Montgomery,39.0834,-77.1553
Skokie,Skokie,IL,Illinois,Cook,42.036,-87.74
Mount Vernon,Mount Vernon,WA,Washington,Skagit,48.4203,-122.3115
Casper,Casper,WY,Wyoming,Natrona,42.842,-106.3208
Ames,Ames,IA,Iowa,Story,42.0256,-93.6217
Delray Beach,Delray Beach,FL,Florida,Palm Beach,26.455,-80.0905
Sammamish,Sammamish,WA,Washington,King,47.6017,-122.0416
Lynwood,Lynwood,CA,California,Los Angeles,33.924,-118.2016
Dundalk,Dundalk,MD,Maryland,Baltimore,39.2704,-76.4942
Bethesda,Bethesda,MD,Maryland,Montgomery,38.9866,-77.1188
Morristown,Morristown,TN,Tennessee,Hamblen,36.2043,-83.3001
Juana Díaz,Juana Diaz,PR,Puerto Rico,Juana Díaz,18.0532,-66.5044
Kankakee,Kankakee,IL,Illinois,Kankakee,41.102,-87.8643
Fajardo,Fajardo,PR,Puerto Rico,Fajardo,18.3331,-65.6589
Alpharetta,Alpharetta,GA,Georgia,Fulton,34.0704,-84.2738
Novi,Novi,MI,Michigan,Oakland,42.4786,-83.4893
Kenner,Kenner,LA,Louisiana,Jefferson,30.0109,-90.2549
Bay City,Bay City,MI,Michigan,Bay,43.5902,-83.8887
Victoria,Victoria,TX,Texas,Victoria,28.8287,-96.9849
South San Francisco,South San Francisco,CA,California,San Mateo,37.6538,-122.4196
Apex,Apex,NC,North Carolina,Wake,35.7237,-78.8743
Parkersburg,Parkersburg,WV,West Virginia,Wood,39.2623,-81.542
Malden,Malden,MA,Massachusetts,Middlesex,42.4305,-71.0576
Castro Valley,Castro Valley,CA,California,Alameda,37.7088,-122.0626
Bozeman,Bozeman,MT,Montana,Gallatin,45.6833,-111.0558
Brentwood,Brentwood,NY,New York,Suffolk,40.7839,-73.2522
Waltham,Waltham,MA,Massachusetts,Middlesex,42.3889,-71.2423
Pflugerville,Pflugerville,TX,Texas,Travis,30.4515,-97.6018
North Little Rock,North Little Rock,AR,Arkansas,Pulaski,34.7807,-92.2371
Brentwood,Brentwood,CA,California,Contra Costa,37.9356,-121.719
Laguna Niguel,Laguna Niguel,CA,California,Orange,33.5275,-117.705
San Clemente,San Clemente,CA,California,Orange,33.4499,-117.6102
Burnsville,Burnsville,MN,Minnesota,Dakota,44.7648,-93.2793
Spring,Spring,TX,Texas,Harris,30.0613,-95.383
Port Charlotte,Port Charlotte,FL,Florida,Charlotte,26.9918,-82.114
Eden Prairie,Eden Prairie,MN,Minnesota,Hennepin,44.8488,-93.4595
Greenwood,Greenwood,IN,Indiana,Johnson,39.6019,-86.1073
Millcreek,Millcreek,UT,Utah,Salt Lake,40.6892,-111.8292
Bellevue,Bellevue,NE,Nebraska,Sarpy,41.1485,-95.939
